FIPS,DemRep,state_abbr,Clinton,Trump,population2014,population2010,population_change,ageunder5,ageunder18,age65plus,femaleperc,white,black,native,asian,hawaiian,morerace,hispanic,whitealone,home1year,foreignborn,nonenglish,eduhighschool,edubachelor,veteranperc,traveltime,houses,houseown,housemulti,households,pphousehold,income,poverty,retailsales,landarea,density
48443,Rep,TX,32.03661327,65.67505721,927,984,-5.8,5.8,20.1,23,46.8,91.8,1.9,2.8,2.4,0,1.1,0.489,46,85.8,9.9,49.3,74.5,17.4,6.68824164,16.1,700,72.2,1,403,2.08,31578,10,4226,2358.03,0.4
48445,Rep,TX,24.04991492,73.45433919,12739,12651,0.7,7.9,26.9,14.6,47.2,91.9,5.2,1.1,0.6,0,1.2,0.532,41.3,79.7,9.8,35.9,69.1,15.5,3.846455766,20,4860,72.2,7.2,4067,2.83,21201,14,11012,888.84,14.2
48447,Rep,TX,10.3960396,88.49009901,1608,1641,-2,4.7,21.5,25.3,51,96.5,1.1,0.9,0.4,0,1.1,0.119,85.3,94.9,4.3,7,80.1,19.8,8.519900498,23.4,1079,72.7,3.8,758,2.11,24086,13.7,4195,912.55,1.8
48449,Rep,TX,27.65911072,69.8016565,32506,32334,0.5,8,29.2,13.2,50.5,84.8,10.3,2.4,1,0.2,1.3,0.415,46.8,86.7,19.3,36.2,72.1,13.8,5.389774196,18.2,12071,71.8,10.7,10725,2.98,19356,22,14594,406.05,79.6
48451,Rep,TX,23.92662188,71.84547554,116608,110224,5.8,6.8,23.6,14.5,50.3,90.8,4.6,1.1,1.3,0.1,2,0.381,55.1,74.9,6.9,24,82.6,21.6,7.696727497,16.9,47698,64.2,18.8,42286,2.5,23712,16.2,0,1521.97,72.4
48453,Dem,TX,66.26328887,27.40475362,1151145,1024301,12.4,6.9,23,8.4,49.6,80.7,8.9,1.3,6.5,0.1,2.4,0.339,49.7,76.5,17.8,31.3,87,44.9,4.685161296,24.1,474929,51.8,39.8,411876,2.53,33206,17.4,14302,990.2,1034.4
48455,Rep,TX,19.29120695,79.18756269,14224,14675,-3.1,4.7,19.6,25.3,51.8,87.3,9.8,0.8,0.4,0,1.6,0.092,78.7,92.6,4.2,6.7,81.3,9.9,9.99015748,32.5,8747,81.4,3.7,5091,2.81,18730,16.1,4067,693.61,21
48457,Rep,TX,15.59794203,82.83347973,21418,21766,-1.6,5.3,19.4,20.6,45.9,86.1,11.5,0.8,0.4,0,1.3,0.077,79.2,88.5,1.8,6.9,82.8,11.8,8.913063778,32.7,10604,82.6,2.9,8224,2.37,19612,17.4,5665,924.5,23.5
48459,Rep,TX,14.9390627,82.91242618,40354,39318,2.6,6.3,24,17.1,50.5,87.8,8.5,1.1,0.5,0,2,0.079,80.8,87.2,3.3,5.8,82.5,13.3,8.742627744,27.6,16750,78.3,7.1,14286,2.73,22483,15.8,5777,582.95,67.4
48461,Rep,TX,21.91358025,74.15123457,3454,3349,3.1,8.2,28.5,13.8,49,92.4,2.7,2.9,0.4,0,1.7,0.528,43.3,83,12.5,41,73.9,11.5,4.574406485,18.5,1549,73.9,2.1,1218,2.67,22953,17.1,5618,1241.32,2.7
48463,Rep,TX,43.22963295,54.02864816,27117,26405,2.7,7.6,27.8,16,50.7,96,1.2,1.1,0.7,0.1,0.9,0.702,27.9,87.8,9.7,53.4,69.1,14.5,5.258693808,17.7,11017,71.1,7,8619,3.01,17479,26.5,12137,1551.95,17
48465,Dem,TX,51.35054912,43.45503117,48974,48879,0.2,8.3,28.9,13.8,49.2,95.2,2,0.9,0.8,0.2,1,0.804,16.8,85.3,23.3,72.2,67,15.3,6.084861355,18.8,18803,66.7,15.9,15082,3.14,17867,22.1,11036,3144.75,15.5
48467,Rep,TX,12.87288487,85.00161372,52910,52582,0.6,5.6,23.5,19.8,50.9,93.8,3.1,1,0.5,0.1,1.6,0.102,84.4,89.5,4.4,8,81.2,13.5,9.051219051,33.2,22876,77.9,4.5,19064,2.71,21920,16.4,7915,842.56,62.4
48469,Rep,TX,28.49639082,68.48736788,91081,86793,4.9,7.2,25.8,14.6,50.9,89.4,6.9,0.9,1.4,0.1,1.4,0.453,46.2,80.6,5.6,24.8,81.8,16.3,6.702824958,20.3,36032,65.4,19.3,32072,2.71,24700,16.9,16648,882.14,98.4
48471,Rep,TX,30.91500279,65.42701824,69789,67861,2.8,4.2,15.6,11.4,41.2,73.4,23.1,0.8,1.2,0.1,1.4,0.178,57.1,80.9,7.3,15.7,81.7,17.9,7.204573787,24,24937,57,26,20558,2.26,16330,26,9835,784.17,86.5
48473,Rep,TX,34.3643434,62.96739456,46820,43237,8.3,6.3,24,11.5,50.2,70.5,25.6,1.6,0.8,0.1,1.4,0.298,43.3,85.5,12.9,23.7,80.9,19,4.818453652,31,16122,67.9,12.2,13601,2.97,22412,20.4,16554,513.43,84.1
48475,Rep,TX,22.85379432,74.45062994,11625,10658,9.1,8,28,14.1,50.3,90.8,4.9,1.7,0.7,0.1,1.8,0.515,42.2,86.4,7.3,35.4,71.9,12.5,7.346236559,18.5,4734,72.2,10.6,3938,2.69,22278,20.4,9327,835.6,12.8
48477,Rep,TX,22.92669696,74.21170408,34438,33708,2.2,5.9,21.6,19.8,50.7,78.5,18,0.5,1.8,0,1.1,0.151,64.8,87.9,6.9,13.9,80.9,23.5,6.971949591,19.8,15702,69.2,12,12244,2.61,23070,14.9,15900,603.95,55.8
48479,Dem,TX,74.37881372,22.76539997,266673,250304,6.5,10,34,8.7,51.2,97.6,0.7,0.6,0.7,0,0.4,0.952,3.7,84.8,27.6,91.3,64.2,17.2,2.24882159,21.7,78048,64,20.7,67372,3.74,14553,31.4,12621,3361.48,74.5
48481,Rep,TX,28.81620997,69.0079554,41168,41280,-0.3,6.7,25.9,15.8,50.7,83.6,14.1,0.7,0.6,0.1,0.9,0.397,45.8,92.3,8.4,26.6,74.7,14.6,4.860571318,22.9,17371,68,12.7,14517,2.8,20310,18.8,11439,1086.15,38
48483,Rep,TX,8.41283608,90.50303556,5714,5410,5.6,6.9,26.4,17.2,48.9,93.2,2.8,1.5,0.7,0,1.7,0.273,67.9,83.5,11.2,19.3,80.5,18.4,5.582779139,18.4,2715,72.5,2.2,2319,2.35,30097,14.3,9676,914.52,5.9
48485,Rep,TX,23.08443014,72.82198718,132355,131669,0.5,6.6,22.8,13.8,48.4,83,10.9,1.3,2.2,0.1,2.5,0.183,66.6,79.5,6.8,12.9,85.2,20.1,9.031015073,15.5,56040,62.4,20.3,48305,2.45,22905,15.6,13382,627.78,209.5
48487,Rep,TX,19.67812729,77.20068276,12973,13535,-4.2,6.7,23.6,16.9,51,86.6,8.7,1.5,1,0.1,2,0.287,59.9,85.2,4.3,14.7,79,16.5,6.906652278,13.1,6275,68.3,13.8,5161,2.44,20373,20.7,12382,970.84,13.9
48489,Dem,TX,67.21763085,30.3227076,21903,22134,-1,6.5,25.3,12.6,45.4,95.3,2.7,0.7,0.8,0.1,0.5,0.877,9.4,90.4,15.7,45.4,62.2,8.8,4.935396978,18,7118,77.9,8.3,5499,3.59,11313,40,6040,590.55,37.5
48491,Rep,TX,42.01591829,51.87857813,489250,422649,15.8,6.8,27.1,10.9,50.9,83.6,6.8,0.9,6,0.1,2.6,0.239,61.7,81.3,10.9,20.7,92,38,6.810219724,26,175677,68.6,20.3,154948,2.82,31070,7,26573,1118.3,378
48493,Rep,TX,24.87665541,72.66164633,46402,42913,8.1,5.7,24.8,14.9,49.9,95.4,1.7,0.9,0.5,0,1.4,0.386,58.2,89.7,4.6,23.4,84.6,18,9.990948666,32.7,16991,84.9,3.1,15157,2.85,27238,11.5,4609,803.73,53.4
48495,Rep,TX,22.42391885,74.906567,7821,7110,10,8.1,30.4,10.9,48.7,93.7,3,1.8,0.6,0,0.9,0.582,38.2,84,12.8,43,70.1,9.6,3.695179645,23.3,3010,80.4,4.9,2709,2.63,23629,12.8,6169,841.11,8.5
48497,Rep,TX,13.83561088,83.75572767,61638,59127,4.2,6.5,25.1,14.4,49.6,95.3,1.6,1,0.5,0.1,1.5,0.184,77.9,86.3,6.3,13.5,83.8,16.1,7.432103572,30.9,23946,80.6,5,20487,2.88,25663,10.8,9819,904.42,65.4
48499,Rep,TX,14.07272337,84.09846616,42852,41961,2.1,4.9,19.7,26.5,50.6,91.9,5,1,0.6,0.1,1.4,0.096,83.3,87.2,3.5,7,83.4,17,11.37869878,27.5,20941,81.1,4.7,15800,2.56,23129,14.6,9072,645.23,65
48501,Rep,TX,18.52979556,78.16441931,8286,7879,5.2,9.5,32.3,11.9,50.6,95,1.6,1.7,0.5,0,1.2,0.631,34.4,86,22.7,51.3,70.3,15,4.356746319,17.8,3000,80,2.5,2654,3,21389,11.7,4976,799.71,9.9
48503,Rep,TX,11.3998433,86.01462523,18350,18550,-1.1,6.7,24,19.4,50.6,95,1.6,1.3,0.6,0.1,1.4,0.179,78.7,87,5.7,13.3,78.6,16.7,7.329700272,16.3,8657,71.8,10.2,7186,2.52,26979,16,10447,914.47,20.3
48505,Dem,TX,65.60306318,32.80153159,14319,14018,2.1,10.1,33.4,11.6,49.6,98.7,0.4,0.5,0.2,0,0.2,0.939,5.5,87.1,24.5,87.2,54.8,8.5,3.338221943,17.7,6226,79.1,2.9,4460,3.17,16671,34.7,4586,998.41,14
48507,Dem,TX,77.66961652,20.41297935,12267,11677,5.1,8.9,30.6,12.5,49.9,96.6,1.3,1,0.2,0.2,0.8,0.93,6.2,90.3,11.2,79.3,60.3,9.4,3.44012391,17.3,4304,68.6,13.5,3654,3.15,12828,35,2860,1297.41,9
49001,Rep,UT,10.60240964,73.81526104,6461,6629,-2.5,8.2,32.3,13.7,48.7,94.2,0.4,2,1.3,0.5,1.6,0.109,85.3,87.3,6.8,6.5,90.9,17,5.927874942,16.9,2927,77.7,8.6,2112,2.98,19415,14.1,14776,2589.88,2.6
49003,Rep,UT,10.96204979,62.38820401,51518,49975,3.1,8.6,32.8,12.2,49.4,95.2,0.5,1.2,1,0.2,1.8,0.091,87.2,88.1,3.1,7.2,91.7,21.2,5.28747234,22.6,18097,79.3,11.8,16207,3.07,21720,8.8,9348,5745.55,8.7
49005,Rep,UT,18.68781181,46.38646562,118343,112656,5,9.3,31.1,8.6,50.1,93.2,0.8,1,2.6,0.5,1.9,0.105,84.2,78.3,6.9,13.8,92.5,36.9,3.598015937,16.6,39368,64.5,23.2,35375,3.12,20074,16.6,10079,1164.81,96.7
49007,Rep,UT,21.69352776,66.28293681,20660,21403,-3.5,7.7,26.9,15.3,50.3,95,0.8,1.6,0.7,0.2,1.8,0.131,83.2,83.8,2.9,7.2,86,12.6,6.369796709,15.9,9617,69.5,12.1,7764,2.64,20155,15.1,15197,1478.49,14.5
49009,Rep,UT,16.34408602,70.32258065,1117,1061,5.3,5.2,23,21.2,44.1,96,0.4,1.4,0.5,0.1,1.6,0.042,93,85.1,1.8,1.8,86,18.8,9.668755595,15,1154,74.1,1.8,305,2.37,22811,8.6,0,696.98,1.5
49011,Rep,UT,21.56963912,44.89255788,329692,306479,7.6,8.9,33.3,9.1,49.6,92.7,1.4,0.7,2,0.7,2.5,0.091,84.7,86.1,4.7,8.8,95.4,34.1,6.072030865,22.3,103628,77.7,15.7,95238,3.25,26035,7.9,11177,298.78,1025.8
49013,Rep,UT,7.212925563,79.41431044,20380,18607,9.5,10.4,34.3,10.9,48.9,91.6,0.6,4.6,0.5,0.4,2.3,0.081,85.2,86.3,3,6.9,86.4,16,4.568204122,22.5,9800,75.9,6.8,6850,2.74,23411,8.9,13340,3240.95,5.7
49015,Rep,UT,8.890452733,79.80295567,10631,10976,-3.1,7.6,31,14.6,49.2,97,0.5,0.9,0.5,0.1,1,0.063,91.4,87.4,2.1,5.8,89.8,12.5,5.135923243,19.1,4500,81.6,5.8,3598,3.01,20137,10,12435,4462.31,2.5
49017,Rep,UT,15.34437663,68.744551,5024,5172,-2.9,6.1,25.3,19,47.8,94.5,0.5,2.4,1.1,0.3,1.3,0.056,89.9,89.1,3.2,6.8,92,20.1,8.937101911,13.3,3818,78.3,5.3,1890,2.62,21989,11.5,5094,5175.12,1
49019,Rep,UT,43.3572711,43.4021544,9429,9225,2.2,6.9,22.7,15.9,50.1,91.7,0.7,4.4,1,0.1,2.2,0.1,83.2,85.2,4.7,7.6,91,25.2,6.554247534,14.5,5111,68,15.2,3633,2.51,23558,13.7,16973,3671.54,2.5
49021,Rep,UT,13.70326951,65.29243194,47269,46163,2.4,8.4,29.2,11.4,50,93.4,0.7,2.5,1,0.4,2,0.083,86.3,84.1,3.3,6.1,90.6,26.4,5.654868942,18.2,20083,62.8,27.8,15435,2.93,17839,20.9,15067,3296.68,14
49023,Rep,UT,10.69676153,67.6889107,10486,10246,2.3,8.9,35.1,11.7,48.9,96.4,0.4,1,0.4,0.2,1.5,0.047,92.7,89.4,1.2,5.4,89.9,14.6,5.092504291,24,3557,80.3,7.2,3016,3.37,18108,14.7,11743,3392.28,3
49025,Rep,UT,21.22343481,64.56059736,7254,7125,1.8,5.8,22.9,21.5,50,95.8,0.4,1.7,0.5,0.1,1.5,0.045,91.6,84.6,2.8,2.8,94.4,25.3,9.580920871,16.5,5866,78.9,3.4,3077,2.3,24154,7.8,11098,3990.23,1.8
49027,Rep,UT,8.234619794,73.74856706,12606,12503,0.8,8.2,31.4,16.1,49,95,0.5,2,0.9,0.2,1.4,0.128,84.1,87,8,11.8,86.4,19,5.989211487,17.6,4926,74.2,4.4,4101,3.02,19972,13.3,10521,6572.43,1.9
49029,Rep,UT,11.13707165,61.44859813,10608,9469,12,8.4,35.4,11.3,49.1,97.6,0.3,0.4,0.7,0.1,0.9,0.027,95.3,91.7,1.8,3.3,97.6,33.4,6.834464555,26.1,3306,89.2,2.8,2860,3.39,26274,4,5058,609.2,15.5
49031,Rep,UT,5.024311183,87.03403566,1484,1557,-4.7,3.6,25.7,24.7,48.5,97,0.2,1,0.5,0.1,1.1,0.077,90.2,93.1,1.8,7.4,88.7,17,12.39892183,20.3,910,83.5,0,570,3.07,16959,25.4,0,757.79,2.1
49033,Rep,UT,9.489051095,71.71532847,2293,2264,1.3,7,29.7,17.7,48.7,97.6,0.3,0.8,0.3,0,1,0.046,93.2,89.9,0.5,2.3,95.3,17,7.762756215,22,2920,83.4,10.1,664,3.41,24258,7,5601,1028.78,2.2
49035,Dem,UT,42.8482871,32.62819395,1091742,1029655,6,8.1,28.3,9.6,49.8,88.5,2,1.3,3.9,1.6,2.6,0.178,72.6,83,12.1,19.7,89,31,4.542281968,22.2,376456,67.3,27.7,344089,3.01,26103,12.7,16718,742.28,1387.1
49037,Rep,UT,37.08449396,48.93221913,15251,14746,3.4,8.1,32.2,11.9,50.2,50,0.4,46.6,0.7,0.1,2.2,0.051,46.6,92.7,2.1,45,82.8,18.4,3.973509934,20.5,5835,81.2,5.3,4216,3.42,15476,27.1,3102,7819.99,1.9
49039,Rep,UT,10.49294334,65.82123134,28477,27822,2.4,6.5,27.6,12.8,47.7,94.3,1,1.7,0.8,0.6,1.6,0.097,85.9,80.1,4.8,9.9,88.4,20.8,6.071566527,21,10415,76.2,6.1,7781,3.22,17811,15.7,8016,1590.15,17.5
49041,Rep,UT,8.100625903,77.69619644,20773,20801,-0.1,7,30.2,15.7,49.1,96.5,0.3,1.5,0.4,0.2,1.2,0.049,92.3,85.4,2.4,4.7,89.9,16.4,6.094449526,15.3,8513,79,7.3,7146,2.82,19115,15.4,16494,1910.58,10.9
49043,Dem,UT,50.9164059,35.56350271,39105,36324,7.7,6,26.2,9.8,48.9,95.4,0.7,0.6,1.7,0.2,1.5,0.116,84.7,87.1,10.6,12.8,93.1,48.7,4.889400332,24.1,27215,74.4,30.3,13627,2.72,42462,8.5,18614,1871.71,19.4
49045,Rep,UT,21.23776779,51.27215022,61598,58218,5.8,8.5,34.5,8.6,49.5,94.3,0.9,1.3,0.8,0.5,2.2,0.118,83.7,85,3.7,9,92,20.4,6.097600571,29.5,20369,75.2,9.8,18281,3.2,22252,8.7,9204,6941.35,8.4
49047,Rep,UT,7.777691531,76.65916324,36867,32586,13.1,9.8,33.8,9.1,49.1,88.4,0.6,7.7,0.5,0.5,2.2,0.08,82,85.1,3.7,8.6,86.2,16.2,5.245883853,19,13176,75,11.2,11007,3.04,23805,11.6,15958,4479.69,7.3
49049,Rep,UT,14.04979936,51.30557556,560974,516564,8.6,10.2,34.9,7.2,49.6,93.5,0.7,0.8,1.6,0.9,2.4,0.112,83.3,78.1,7.2,13.1,93.6,36.5,3.080713188,21.1,157455,67.9,22.2,143005,3.61,20774,14,11254,2003.45,257.8
49051,Rep,UT,25.27227723,50.45379538,27714,23530,17.8,7.9,32.9,9.4,48.6,95.8,0.5,0.8,1.2,0.2,1.5,0.129,84.2,86.4,10.2,15,89.6,33.4,3.077866782,23.9,11613,75.5,10.4,7602,3.21,25777,9.5,11197,1175.5,20
49053,Rep,UT,16.66782621,68.81761575,151948,138115,10,7.3,28.3,19.6,50.5,93.7,0.8,1.7,0.9,0.9,2,0.1,85.2,81.6,5.9,8.5,91.7,26.4,7.060968226,18.1,62434,69.1,13.7,46826,2.99,21472,15.3,15781,2426.36,56.9
49055,Rep,UT,19.21985816,68.0141844,2723,2778,-2,6.1,27.1,18.8,49.2,96.2,0.1,1,0.8,0.3,1.6,0.048,92.3,89.8,2.4,3.8,95.7,25.2,7.528461256,14.4,1619,83.9,6.2,970,2.8,19858,18.2,11197,2460.68,1.1
49057,Rep,UT,27.23969012,47.20261261,240475,231236,4,8,29.2,11.1,49.8,92.9,1.6,1.2,1.5,0.3,2.4,0.177,77.1,84.7,7.1,13.2,88.8,22.7,6.991579166,21.4,87849,71.6,20.6,79525,2.9,23106,12.8,12715,576.08,401.4
50001,Dem,VT,63.76193724,30.1102774,37009,36824,0.5,4.3,18.2,16.9,49.9,95,1,0.2,1.8,0,1.9,0.022,93.2,86.4,4.1,5.1,90.7,35.6,7.05233862,23.8,16941,74.1,14.2,14164,2.4,28722,11.3,12657,766.33,48
50003,Dem,VT,58.36035485,36.24961762,36445,37125,-1.8,4.7,19.5,21.2,51.5,96.4,1,0.4,0.9,0.1,1.3,0.018,94.9,88.1,2.6,4.2,90.1,32.3,9.128824256,19,20935,70.6,20.2,15442,2.29,29196,13.9,22861,674.98,55
50005,Dem,VT,49.70692581,42.67314515,30981,31226,-0.8,4.8,20.4,17.8,50.3,96.3,0.8,0.5,0.8,0,1.5,0.015,95.1,87.2,2.1,3.4,89.8,26.6,8.566540783,23.1,16032,73.4,19,12491,2.4,23584,14.1,13565,648.86,48.1
50007,Dem,VT,70.49040291,23.68274595,160531,156540,2.5,4.9,18.7,13.2,51.1,91.7,2.4,0.3,3.5,0,2.1,0.022,89.9,81.5,7.2,8.4,93.9,47.4,5.858058568,20.1,67271,65.1,35.1,62587,2.37,33281,11.2,18188,536.58,291.7
50009,Rep,VT,37.65705839,55.654102,6125,6306,-2.9,4.3,17.6,23.3,49.6,97.2,0.4,0.6,0.4,0,1.4,0.013,96.1,91.2,4.2,8.7,83.3,14.7,10.75918367,27.5,5040,81,7.5,2774,2.26,20887,15.9,2325,663.6,9.5
50011,Dem,VT,48.26820833,45.17627626,48642,47752,1.9,6,23.1,13.9,50.3,95.5,0.7,1,0.6,0,2.2,0.014,94.3,90.9,2.7,3.6,88.8,23.7,8.097940052,27.1,21988,76.1,16.1,18616,2.55,27398,10.2,11383,633.71,75.3
50013,Dem,VT,55.4261514,39.35944944,6994,6970,0.3,4.6,18.9,17.9,50.2,94.8,0.7,1.3,0.4,0.1,2.8,0.018,93.4,90.2,3.1,3.4,91.6,30.3,7.992565056,33,5106,81.2,5.7,3023,2.31,33159,6.9,5229,81.81,85.2
50015,Dem,VT,62.20255992,30.66746843,25082,24475,2.5,5.2,21.2,15.2,50.1,96.4,0.8,0.4,0.6,0,1.7,0.016,95,87.1,3.5,4.1,92.6,36.4,6.49071047,25.5,13148,71.3,20.6,10046,2.38,27157,12.6,12412,458.8,53.3
50017,Dem,VT,55.86749851,37.11378491,28859,28936,-0.3,4.8,19.7,17.6,50.3,96.8,0.6,0.3,0.5,0,1.7,0.013,95.7,91.9,1.6,2.9,91.3,29.9,7.716830105,26.2,14916,81.5,9.4,11962,2.36,27289,13.1,8181,687.03,42.1
50019,Dem,VT,47.15143793,46.94211867,27082,27231,-0.5,4.9,20.1,20.3,49.8,96.7,0.7,0.6,0.4,0,1.5,0.013,95.6,88.5,4.4,6,86.2,21.3,8.736430101,22.8,16560,77.4,14,11043,2.39,22303,15.4,11858,693.27,39.3
50021,Dem,VT,49.27331887,45.0867679,60086,61646,-2.5,4.6,18.4,19.4,50.9,97,0.6,0.3,0.7,0,1.4,0.013,95.9,86.6,2.1,4.1,89.4,28,8.755783377,20.4,33761,69.7,25.6,25754,2.29,26205,13,17136,929.82,66.3
50023,Dem,VT,64.89146367,27.89488379,58998,59535,-0.9,4.9,19.4,17,50.6,96,0.9,0.3,0.9,0,1.9,0.019,94.4,89.2,3.4,3.8,93.5,38.1,8.057900268,22.2,30119,73.1,26.1,24661,2.31,29761,9.6,16125,687.23,86.6
50025,Dem,VT,67.79821285,25.82383812,43714,44513,-1.8,4.6,18.9,19.3,51,95.5,1.2,0.3,1.1,0.1,1.9,0.021,93.7,88.4,3.6,4.3,90.8,33.5,8.663128517,21.1,29826,69.4,21.8,19417,2.19,28867,12.4,15120,785.31,56.7
50027,Dem,VT,63.03535499,30.91405576,56014,56666,-1.2,4.6,18.8,20.7,51.1,96.2,0.9,0.3,1.1,0,1.6,0.014,95,87.2,3.4,4,92.7,34,9.428000143,21.8,34146,69.8,24,25024,2.21,30932,10.3,12147,969.34,58.5
51001,Rep,VA,42.76102825,54.47159632,33021,33164,-0.4,6,20.9,21.3,51.3,68.8,28.1,0.7,0.7,0.2,1.6,0.089,61.1,93.1,7,10.1,78,17.2,9.857363496,21.2,21069,69.5,5.2,14333,2.25,22703,20.5,7749,449.5,73.8
51003,Dem,VA,59.31699148,34.26087576,104489,98998,5.5,5.5,21,16.5,52.2,82.3,9.9,0.4,4.9,0.1,2.5,0.057,77.5,83.3,9.8,11.3,91.4,52.2,6.544229536,22.2,43924,66.1,23.8,37964,2.47,37239,10.2,18213,720.7,137.3
51005,Rep,VA,29.63317821,66.69860389,15820,16261,-2.7,4.3,19.1,24.3,50.8,92.9,4.8,0.2,0.5,0.1,1.5,0.014,91.8,89.7,1.4,2.3,82.7,16.4,9.07079646,23.4,8048,79.9,8.2,6773,2.35,24162,12.6,7491,445.46,36.5
51007,Rep,VA,30.56147832,66.86567164,12855,12695,1.3,5.3,21.1,18.2,51.3,74.8,21.9,0.6,1.1,0.1,1.6,0.031,72.7,93.5,1.2,3.7,78.9,14,8.416958382,34.2,5427,79.9,1.6,4808,2.62,25100,8.3,5368,355.27,35.7
51009,Rep,VA,32.88050646,63.59140069,32041,32351,-1,5,19.8,18.9,52.2,77.3,19.1,0.9,0.5,0,2.1,0.022,75.4,90.1,1.8,3,79.1,17.4,7.961674105,23.1,14082,74.1,8.3,12680,2.44,22580,11.4,9702,473.93,68.3
51011,Rep,VA,25.43374403,71.8380689,15279,14975,2,6.1,21.9,19.1,51.5,77.6,19.9,0.3,0.4,0,1.8,0.012,76.6,95.5,0.9,1.2,82.2,15,9.693042738,28.6,7081,80.2,3.3,5803,2.58,23636,17.7,7551,333.49,44.9
51013,Dem,VA,76.98669393,16.88815525,226908,207676,9.3,6.2,17.2,9.3,49.9,76.6,9.1,0.7,10.3,0.1,3.2,0.157,62.8,78.9,23,29,93.3,71.7,5.569658187,27.3,110601,45.2,63.3,94454,2.24,62018,8,12176,25.97,7993.6
51015,Rep,VA,22.11614522,71.33466081,73862,73736,0.2,4.3,19.7,19.4,49.4,93.7,4.2,0.3,0.6,0,1.3,0.025,91.5,91.6,1.9,3.1,84.2,19.9,8.540250738,23.6,31798,80.9,6.2,27999,2.5,25519,9.5,8890,967,76.3
51017,Rep,VA,26.88363798,69.01471244,4563,4727,-3.5,3.8,16,25,49.3,93.5,5,0.2,0.4,0,1,0.018,92,85.7,3.8,2.1,90,20.2,8.678500986,31.8,3296,76.2,8.3,2101,2.17,28704,16.4,4498,529.16,8.9
51019,Rep,VA,23.07163514,72.48376239,76583,74866,2.3,4.4,20.4,19.4,50.7,90,7,0.3,1.2,0,1.4,0.02,88.3,90.9,1.7,3.2,87.6,25,9.276210125,27.6,35779,85,3.6,27233,2.53,28697,8.2,7029,753.02,91.2
51021,Rep,VA,14.5006402,82.33034571,6625,6824,-2.9,4,16.7,20.3,44.7,95.1,3.7,0.1,0.3,0,0.8,0.007,94.5,89.2,1.5,0.8,83.4,14.7,10.89811321,32.1,3262,82.5,1.9,2480,2.37,18501,16.6,5622,357.73,19.1
51023,Rep,VA,24.09741967,71.71825546,33100,33148,-0.1,3.8,20.1,19.9,50.6,94.3,3.5,0.3,0.7,0,1.2,0.015,93.1,93.4,1.9,2.1,90.2,24.9,9.574018127,25.6,14704,88.1,4.4,12825,2.55,32490,7.7,7661,541.2,61.2
51025,Dem,VA,58.5088293,39.82995422,16498,17432,-5.4,4.2,17.7,19.2,47.6,43,55.1,0.3,0.4,0.1,1.1,0.021,41.5,91,1.5,3,71.3,12.2,5.376409262,29.6,8164,72.2,3.8,5826,2.55,16060,24,4203,566.17,30.8
51027,Rep,VA,18.6659436,79.08893709,23106,24095,-4.1,4.4,17.7,19.4,49.1,96.2,2.8,0.1,0.3,0,0.6,0.006,95.7,93.5,1.4,1.8,68.2,8.3,5.08525924,30.1,11443,78.6,3.3,9485,2.41,17489,25.9,6118,502.76,47.9
51029,Rep,VA,42.94343767,54.4892916,16913,17143,-1.3,5.4,18.8,16.9,45.6,62.8,34.6,0.3,0.4,0,1.8,0.021,61,90,1.7,3.3,70.9,11.9,7.621356353,32,7282,76,3.4,5817,2.34,17167,23,4306,579.66,29.6
51031,Rep,VA,24.23763686,71.43067088,54885,54851,0.1,4.7,20.1,18.1,51.3,82.3,14.5,0.3,1,0,1.8,0.022,80.4,89.8,1.8,2.6,83.8,17.1,8.833014485,22.1,25295,76,10,21774,2.5,23231,14.7,9742,503.87,108.8
51033,Rep,VA,45.28155614,50.34181408,29778,28558,4.3,6.7,23.5,15.1,50.9,67,28.2,0.8,0.9,0.1,3.1,0.042,63.8,84.4,2.8,4.9,80.9,16.8,9.224931157,37.7,11998,80.1,2.1,10680,2.56,25718,12.7,13410,527.51,54.1
51035,Rep,VA,18.81945978,78.4058291,29621,30042,-1.4,4.4,19.3,21.7,50.4,97.8,0.9,0.3,0.2,0,0.7,0.031,95,91.1,1.9,3.1,76.2,12.8,8.537861652,26.5,16608,78.7,3.3,12572,2.36,19385,18.1,6962,474.69,63.3
51036,Dem,VA,59.91989319,36.87583445,7023,7256,-3.2,3.2,15.8,21.3,50.9,42.1,47.5,7.2,0.4,0.1,2.7,0.017,41.1,94.4,0.9,2,75.9,13.9,10.05268404,35.9,3304,80.5,2.2,2850,2.53,26198,11.8,1528,182.82,39.7
51037,Rep,VA,37.17196133,60.06560773,12225,12575,-2.8,5.5,21.6,20.2,50.2,68.5,29.3,0.4,0.3,0,1.5,0.028,66.9,90.2,1.1,1.7,74.8,15.6,8.245398773,32.1,6290,73,3,4751,2.59,18762,17.9,5074,475.27,26.5
51041,Rep,VA,46.20567295,48.45625485,332499,316231,5.1,5.8,24.4,12.8,51.8,69.8,23.3,0.6,3.6,0.1,2.6,0.08,63.4,88.2,7.9,10.6,90.1,36.3,8.145287655,25.5,126436,77,15.3,113637,2.78,32572,6.7,15419,423.3,747.1
51043,Rep,VA,37.47386545,57.27462797,14423,14029,2.8,5.3,21.4,18.1,50,90.8,5.1,0.4,1.2,0.1,2.5,0.044,87,91.3,3.9,5.7,89,31.3,11.36379394,37,6277,79.7,6.5,5580,2.49,38748,6.7,6381,176.18,79.7
